run_id,candidate_id,candidate,normalized_text,model,source_adapter,prompt_strategy,target_class,saturation_level,text_type,tts_adapter,tts_model_or_voice,croatian_voice_or_model_confirmed,speaker_embedding_source,audio_path,sample_rate,channels,sample_width_bits,duration_seconds,synthesis_status,error,suitable_for_audio_eval
20260604_160319,20260604_160319_00569,tješe,tješe,ChatGPT Plus,manual_csv,paper_style,SV,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00569.wav,16000,1,16,0.964375,success,,yes
20260604_160319,20260604_160319_00564,četke,četke,ChatGPT Plus,manual_csv,paper_style,SV,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00564.wav,16000,1,16,0.836625,success,,yes
20260604_160319,20260604_160319_00639,sivi,sivi,ChatGPT Plus,manual_csv,paper_style,V,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00639.wav,16000,1,16,1.034,success,,yes
20260604_160319,20260604_160319_00649,sisa,sisa,ChatGPT Plus,manual_csv,paper_style,V,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00649.wav,16000,1,16,1.1153125,success,,yes
20260604_160319,20260604_160319_00652,cica,cica,ChatGPT Plus,manual_csv,paper_style,V,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00652.wav,16000,1,16,1.1153125,success,,yes
20260604_160319,20260604_160319_00655,siti,siti,ChatGPT Plus,manual_csv,paper_style,V,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00655.wav,16000,1,16,1.1153125,success,,yes
20260604_160319,20260604_160319_00637,sir,sir,ChatGPT Plus,manual_csv,paper_style,V,50.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00637.wav,16000,1,16,0.8250625,success,,yes
20260604_160319,20260604_160319_00727,sisi,sisi,ChatGPT Plus,manual_csv,paper_style,V,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00727.wav,16000,1,16,1.254625,success,,yes
20260604_160319,20260604_160319_00730,cici,cici,ChatGPT Plus,manual_csv,paper_style,V,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00730.wav,16000,1,16,1.335875,success,,yes
20260604_160319,20260604_160319_00735,svisci,svisci,ChatGPT Plus,manual_csv,paper_style,V,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00735.wav,16000,1,16,1.0920625,success,,yes
20260604_160319,20260604_160319_00734,sivci,sivci,ChatGPT Plus,manual_csv,paper_style,V,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00734.wav,16000,1,16,1.231375,success,,yes
20260604_160319,20260604_160319_00728,sisu,sisu,ChatGPT Plus,manual_csv,paper_style,V,70.0,word,coqui_vits_hr,tts_models/hr/cv/vits,yes,,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/coqui_vits_hr/20260604_160319_00728.wav,16000,1,16,1.1965625,success,,yes
20260604_160319,20260604_160319_00048,Bubanj puni buku.,bubanj puni buku,ChatGPT Plus,manual_csv,paper_style,N,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00048.wav,16000,1,16,1.632,success,,yes
20260604_160319,20260604_160319_00060,Mama puni pumpu.,mama puni pumpu,ChatGPT Plus,manual_csv,strict_plain_list,N,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00060.wav,16000,1,16,2.048,success,,yes
20260604_160319,20260604_160319_00067,Unuk pumpa gumu.,unuk pumpa gumu,ChatGPT Plus,manual_csv,strict_plain_list,N,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00067.wav,16000,1,16,1.44,success,,yes
20260604_160319,20260604_160319_00040,Mama mumlja punu bundu.,mama mumlja punu bundu,ChatGPT Plus,manual_csv,paper_style,N,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00040.wav,16000,1,16,1.568,success,,yes
20260604_160319,20260604_160319_00045,Mamin unuk bubnja.,mamin unuk bubnja,ChatGPT Plus,manual_csv,paper_style,N,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00045.wav,16000,1,16,1.376,success,,yes
20260604_160319,20260604_160319_00132,Unuk pumpa pumpu.,unuk pumpa pumpu,ChatGPT Plus,manual_csv,paper_style,N,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00132.wav,16000,1,16,1.728,success,,yes
20260604_160319,20260604_160319_00153,Buba pumpa pumpu.,buba pumpa pumpu,ChatGPT Plus,manual_csv,strict_plain_list,N,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00153.wav,16000,1,16,1.312,success,,yes
20260604_160319,20260604_160319_00126,Buba puni pumpu.,buba puni pumpu,ChatGPT Plus,manual_csv,paper_style,N,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00126.wav,16000,1,16,1.536,success,,yes
20260604_160319,20260604_160319_00143,Unuk puni pumpu.,unuk puni pumpu,ChatGPT Plus,manual_csv,strict_plain_list,N,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00143.wav,16000,1,16,1.408,success,,yes
20260604_160319,20260604_160319_00120,Mama pumpa pumpu.,mama pumpa pumpu,ChatGPT Plus,manual_csv,paper_style,N,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00120.wav,16000,1,16,1.312,success,,yes
20260604_160319,20260604_160319_00370,Draga rada radi.,draga rada radi,ChatGPT Plus,manual_csv,paper_style,S,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00370.wav,16000,1,16,1.376,success,,yes
20260604_160319,20260604_160319_00382,Kadar radi rado.,kadar radi rado,ChatGPT Plus,manual_csv,strict_plain_list,S,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00382.wav,16000,1,16,1.472,success,,yes
20260604_160319,20260604_160319_00383,Draga Dara radi.,draga dara radi,ChatGPT Plus,manual_csv,strict_plain_list,S,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00383.wav,16000,1,16,1.6,success,,yes
20260604_160319,20260604_160319_00390,Radar kvari rad.,radar kvari rad,ChatGPT Plus,manual_csv,strict_plain_list,S,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00390.wav,16000,1,16,1.376,success,,yes
20260604_160319,20260604_160319_00399,Ratar krade rak.,ratar krade rak,ChatGPT Plus,manual_csv,strict_plain_list,S,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00399.wav,16000,1,16,1.504,success,,yes
20260604_160319,20260604_160319_00455,Kadar krade raka.,kadar krade raka,ChatGPT Plus,manual_csv,paper_style,S,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00455.wav,16000,1,16,1.6,success,,yes
20260604_160319,20260604_160319_00448,Kadar ratar radi.,kadar ratar radi,ChatGPT Plus,manual_csv,paper_style,S,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00448.wav,16000,1,16,1.472,success,,yes
20260604_160319,20260604_160319_00449,Radar daje kadar.,radar daje kadar,ChatGPT Plus,manual_csv,paper_style,S,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00449.wav,16000,1,16,1.856,success,,yes
20260604_160319,20260604_160319_00442,Radar rado radi.,radar rado radi,ChatGPT Plus,manual_csv,paper_style,S,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00442.wav,16000,1,16,1.312,success,,yes
20260604_160319,20260604_160319_00443,Ratar krade dar.,ratar krade dar,ChatGPT Plus,manual_csv,paper_style,S,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00443.wav,16000,1,16,1.952,success,,yes
20260604_160319,20260604_160319_00200,Vol voli glog.,vol voli glog,ChatGPT Plus,manual_csv,paper_style,SN,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00200.wav,16000,1,16,1.184,success,,yes
20260604_160319,20260604_160319_00221,Golub voli glog,golub voli glog,ChatGPT Plus,manual_csv,strict_plain_list,SN,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00221.wav,16000,1,16,1.344,success,,yes
20260604_160319,20260604_160319_00223,Glog voli vlagu,glog voli vlagu,ChatGPT Plus,manual_csv,strict_plain_list,SN,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00223.wav,16000,1,16,1.216,success,,yes
20260604_160319,20260604_160319_00203,Lovac voli lov.,lovac voli lov,ChatGPT Plus,manual_csv,paper_style,SN,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00203.wav,16000,1,16,1.248,success,,yes
20260604_160319,20260604_160319_00231,Golub voli lovor,golub voli lovor,ChatGPT Plus,manual_csv,strict_plain_list,SN,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00231.wav,16000,1,16,1.376,success,,yes
20260604_160319,20260604_160319_00282,Vol voli lov.,vol voli lov,ChatGPT Plus,manual_csv,paper_style,SN,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00282.wav,16000,1,16,1.056,success,,yes
20260604_160319,20260604_160319_00305,Gol vol voli,gol vol voli,ChatGPT Plus,manual_csv,strict_plain_list,SN,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00305.wav,16000,1,16,1.056,success,,yes
20260604_160319,20260604_160319_00302,Vol voli lovor,vol voli lovor,ChatGPT Plus,manual_csv,strict_plain_list,SN,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00302.wav,16000,1,16,1.152,success,,yes
20260604_160319,20260604_160319_00306,Gluh vol voli,gluh vol voli,ChatGPT Plus,manual_csv,strict_plain_list,SN,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00306.wav,16000,1,16,1.12,success,,yes
20260604_160319,20260604_160319_00311,Vol gleda glog,vol gleda glog,ChatGPT Plus,manual_csv,strict_plain_list,SN,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00311.wav,16000,1,16,1.312,success,,yes
20260604_160319,20260604_160319_00556,Čete često ječe,čete često ječe,ChatGPT Plus,manual_csv,strict_plain_list,SV,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00556.wav,16000,1,16,1.952,success,,yes
20260604_160319,20260604_160319_00540,Čete tiše šute,čete tiše šute,ChatGPT Plus,manual_csv,strict_plain_list,SV,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00540.wav,16000,1,16,5.12,success,,yes
20260604_160319,20260604_160319_00521,Dječje čete šetaju.,dječje čete šetaju,ChatGPT Plus,manual_csv,paper_style,SV,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00521.wav,16000,1,16,3.136,success,,yes
20260604_160319,20260604_160319_00549,Šetnje često tješe,šetnje često tješe,ChatGPT Plus,manual_csv,strict_plain_list,SV,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00549.wav,16000,1,16,2.016,success,,yes
20260604_160319,20260604_160319_00532,Šetnje često tješe tetu.,šetnje često tješe tetu,ChatGPT Plus,manual_csv,paper_style,SV,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00532.wav,16000,1,16,5.216,success,,yes
20260604_160319,20260604_160319_00597,Tete tješe čete.,tete tješe čete,ChatGPT Plus,manual_csv,paper_style,SV,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00597.wav,16000,1,16,1.888,success,,yes
20260604_160319,20260604_160319_00601,Dječje čete teže.,dječje čete teže,ChatGPT Plus,manual_csv,paper_style,SV,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00601.wav,16000,1,16,5.76,success,,yes
20260604_160319,20260604_160319_00616,Dječje čete šute.,dječje čete šute,ChatGPT Plus,manual_csv,paper_style,SV,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00616.wav,16000,1,16,5.344,success,,yes
20260604_160319,20260604_160319_00622,Tečaj teče češće,tečaj teče češće,ChatGPT Plus,manual_csv,strict_plain_list,SV,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00622.wav,16000,1,16,3.776,success,,yes
20260604_160319,20260604_160319_00605,Čete šute češće.,čete šute češće,ChatGPT Plus,manual_csv,paper_style,SV,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00605.wav,16000,1,16,1.984,success,,yes
20260604_160319,20260604_160319_00691,Sivi zec skici.,sivi zec skici,ChatGPT Plus,manual_csv,paper_style,V,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00691.wav,16000,1,16,1.344,success,,yes
20260604_160319,20260604_160319_00680,Sivi zec visi.,sivi zec visi,ChatGPT Plus,manual_csv,paper_style,V,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00680.wav,16000,1,16,1.344,success,,yes
20260604_160319,20260604_160319_00688,Sisa sin cicu.,sisa sin cicu,ChatGPT Plus,manual_csv,paper_style,V,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00688.wav,16000,1,16,1.472,success,,yes
20260604_160319,20260604_160319_00715,Zec sisa cicu,zec sisa cicu,ChatGPT Plus,manual_csv,strict_plain_list,V,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00715.wav,16000,1,16,1.568,success,,yes
20260604_160319,20260604_160319_00689,Sivi sin čisti.,sivi sin čisti,ChatGPT Plus,manual_csv,paper_style,V,50.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00689.wav,16000,1,16,1.44,success,,yes
20260604_160319,20260604_160319_00761,Cici zec sisi.,cici zec sisi,ChatGPT Plus,manual_csv,paper_style,V,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00761.wav,16000,1,16,1.536,success,,yes
20260604_160319,20260604_160319_00757,Sivi zec sisi.,sivi zec sisi,ChatGPT Plus,manual_csv,paper_style,V,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00757.wav,16000,1,16,1.312,success,,yes
20260604_160319,20260604_160319_00765,Sin visi sisi.,sin visi sisi,ChatGPT Plus,manual_csv,paper_style,V,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00765.wav,16000,1,16,1.472,success,,yes
20260604_160319,20260604_160319_00772,Sivi zec cici.,sivi zec cici,ChatGPT Plus,manual_csv,paper_style,V,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00772.wav,16000,1,16,1.312,success,,yes
20260604_160319,20260604_160319_00790,Sin sisi sisa,sin sisi sisa,ChatGPT Plus,manual_csv,strict_plain_list,V,70.0,sentence,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00790.wav,16000,1,16,1.472,success,,yes
20260604_160319,20260604_160319_00008,bum,bum,ChatGPT Plus,manual_csv,paper_style,N,50.0,word,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00008.wav,16000,1,16,0.608,success,,yes
20260604_160319,20260604_160319_00011,pun,pun,ChatGPT Plus,manual_csv,paper_style,N,50.0,word,speecht5_hr,/mnt/d/Audiorehabilitation/models/speecht5_tts_hr,yes,/mnt/d/Audiorehabilitation/models/speaker_embeddings/cmu_arctic_slt_speecht5_xvector.npy,outputs/audio_comparison/task16_chatgpt_hjp_tts_subset/speecht5_hr/20260604_160319_00011.wav,16000,1,16,0.608,success,,yes
