left_index,right_index,left_candidate,right_candidate,pcd_version,pcd
31,15,šumeti,kruga,pcd_paper_style,0.8333333333333334
31,16,šumeti,kuća,pcd_paper_style,0.8333333333333334
31,17,šumeti,kuna,pcd_paper_style,0.8333333333333334
31,18,šumeti,kukavica,pcd_paper_style,0.75
31,19,šumeti,sadržaj,pcd_paper_style,1.0
31,20,šumeti,dva dječaka hajde,pcd_paper_style,0.9333333333333333
31,21,šumeti,baraka,pcd_paper_style,1.0
31,22,šumeti,barka,pcd_paper_style,1.0
31,23,šumeti,četiri,pcd_paper_style,0.5
31,24,šumeti,često,pcd_paper_style,0.6666666666666666
31,25,šumeti,češka,pcd_paper_style,0.6666666666666666
31,26,šumeti,večer,pcd_paper_style,0.8333333333333334
31,27,šumeti,tečnost,pcd_paper_style,0.7142857142857143
31,28,šumeti,učište,pcd_paper_style,0.16666666666666666
31,29,šumeti,učite,pcd_paper_style,0.3333333333333333
31,30,šumeti,učilište,pcd_paper_style,0.375
31,31,šumeti,šumeti,pcd_paper_style,0.0
31,32,šumeti,cijeli,pcd_paper_style,0.6666666666666666
31,33,šumeti,cilj,pcd_paper_style,0.8333333333333334
32,0,cijeli,barman,pcd_paper_style,1.0
32,1,cijeli,napomenuti,pcd_paper_style,0.8
32,2,cijeli,glas,pcd_paper_style,0.8333333333333334
32,3,cijeli,glog,pcd_paper_style,0.8333333333333334
32,4,cijeli,hola,pcd_paper_style,0.8333333333333334
32,5,cijeli,lako,pcd_paper_style,0.8333333333333334
32,6,cijeli,likov,pcd_paper_style,0.6666666666666666
32,7,cijeli,logar,pcd_paper_style,0.8333333333333334
32,8,cijeli,oko,pcd_paper_style,1.0
32,9,cijeli,poklop,pcd_paper_style,0.8333333333333334
32,10,cijeli,gola,pcd_paper_style,0.8333333333333334
32,11,cijeli,volja,pcd_paper_style,1.0
32,12,cijeli,krv,pcd_paper_style,1.0
32,13,cijeli,krvariti,pcd_paper_style,0.75
32,14,cijeli,kraj,pcd_paper_style,0.8333333333333334
32,15,cijeli,kruga,pcd_paper_style,1.0
32,16,cijeli,kuća,pcd_paper_style,1.0
32,17,cijeli,kuna,pcd_paper_style,1.0
32,18,cijeli,kukavica,pcd_paper_style,0.75
32,19,cijeli,sadržaj,pcd_paper_style,0.8571428571428571
32,20,cijeli,dva dječaka hajde,pcd_paper_style,0.8666666666666667
32,21,cijeli,baraka,pcd_paper_style,1.0
32,22,cijeli,barka,pcd_paper_style,1.0
32,23,cijeli,četiri,pcd_paper_style,0.5
32,24,cijeli,često,pcd_paper_style,0.8333333333333334
32,25,cijeli,češka,pcd_paper_style,0.8333333333333334
32,26,cijeli,večer,pcd_paper_style,0.8333333333333334
32,27,cijeli,tečnost,pcd_paper_style,0.8571428571428571
32,28,cijeli,učište,pcd_paper_style,0.6666666666666666
32,29,cijeli,učite,pcd_paper_style,0.6666666666666666
32,30,cijeli,učilište,pcd_paper_style,0.5
32,31,cijeli,šumeti,pcd_paper_style,0.6666666666666666
32,32,cijeli,cijeli,pcd_paper_style,0.0
32,33,cijeli,cilj,pcd_paper_style,0.6666666666666666
33,0,cilj,barman,pcd_paper_style,1.0
33,1,cilj,napomenuti,pcd_paper_style,0.9
33,2,cilj,glas,pcd_paper_style,1.0
33,3,cilj,glog,pcd_paper_style,1.0
33,4,cilj,hola,pcd_paper_style,1.0
33,5,cilj,lako,pcd_paper_style,1.0
33,6,cilj,likov,pcd_paper_style,0.8
33,7,cilj,logar,pcd_paper_style,1.0
33,8,cilj,oko,pcd_paper_style,1.0
33,9,cilj,poklop,pcd_paper_style,1.0
33,10,cilj,gola,pcd_paper_style,1.0
33,11,cilj,volja,pcd_paper_style,0.75
33,12,cilj,krv,pcd_paper_style,1.0
33,13,cilj,krvariti,pcd_paper_style,0.875
33,14,cilj,kraj,pcd_paper_style,1.0
33,15,cilj,kruga,pcd_paper_style,1.0
33,16,cilj,kuća,pcd_paper_style,1.0
33,17,cilj,kuna,pcd_paper_style,1.0
33,18,cilj,kukavica,pcd_paper_style,0.75
33,19,cilj,sadržaj,pcd_paper_style,1.0
33,20,cilj,dva dječaka hajde,pcd_paper_style,1.0
33,21,cilj,baraka,pcd_paper_style,1.0
33,22,cilj,barka,pcd_paper_style,1.0
33,23,cilj,četiri,pcd_paper_style,0.8333333333333334
33,24,cilj,često,pcd_paper_style,1.0
33,25,cilj,češka,pcd_paper_style,1.0
33,26,cilj,večer,pcd_paper_style,1.0
33,27,cilj,tečnost,pcd_paper_style,1.0
33,28,cilj,učište,pcd_paper_style,0.8333333333333334
33,29,cilj,učite,pcd_paper_style,0.8
33,30,cilj,učilište,pcd_paper_style,0.875
33,31,cilj,šumeti,pcd_paper_style,0.8333333333333334
33,32,cilj,cijeli,pcd_paper_style,0.6666666666666666
33,33,cilj,cilj,pcd_paper_style,0.0
