candidate,model,prompt_strategy,target_class,saturation_level,text_type,source_adapter,run_id
Čete često ječe,ChatGPT Plus,strict_plain_list,SV,50,sentence,manual_chatgpt_plus,20260604_152313
teta,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
tete,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
četa,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
čete,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
teče,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
tečaj,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
češće,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
četke,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
šeta,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
šetnje,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
šutjeti,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
tješi,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
tješe,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
tješiti,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
tješitelj,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
čest,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
ječanje,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
ječati,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
četvrt,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
četvrti,ChatGPT Plus,paper_style,SV,70,word,manual_chatgpt_plus,20260604_152313
teta,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
tete,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
četa,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
čete,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
teče,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
tečaj,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
češće,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
četke,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
šeta,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
šetnje,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
šutjeti,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
tješi,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
tješe,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
tješiti,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
tješitelj,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
čest,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
ječanje,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
ječati,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
četvrt,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
četvrti,ChatGPT Plus,strict_plain_list,SV,70,word,manual_chatgpt_plus,20260604_152313
Tete tješe čete.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Čete teže teku.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Tečaj teče četvrtkom.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Teta tješi dječje čete.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Dječje čete teže.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Tete često šeću.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Teško je četama.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Teta čeka tečaj.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Čete šute češće.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Dječeče čete šeću.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Tete šeću tiše.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Štetne četke teže.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Četke teže tetama.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Teta češće šije.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Tješitelj tješi tetu.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Četvrt je tiše.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Čete često ječe.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Tečaj tješi tetu.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Teta teče šetalištem.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Dječje čete šute.,ChatGPT Plus,paper_style,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Tete tješe čete,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Čete često šute,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Teta čeka tečaj,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Tete šeću tiše,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Čete teže teku,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Tečaj teče češće,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Teta tješi tetu,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Tete češće šetaju,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Čete tiše teku,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Teta šije šešir,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Tete čiste četke,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Tješitelj tješi tetu,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Četke često teže,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Teta čita štivo,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Čete često ječe,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Tete šute češće,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Dječje čete šeću,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Teta češlja tetu,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Tečaj tješi tetu,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
Šetnje često tješe,ChatGPT Plus,strict_plain_list,SV,70,sentence,manual_chatgpt_plus,20260604_152313
sir,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
siv,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
sivi,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
sin,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
sine,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
sinu,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
zec,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
zeca,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
zecu,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
zid,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
zidu,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
niz,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
sisa,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
sisati,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
sisavac,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
cica,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
cika,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
sit,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
siti,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
sito,ChatGPT Plus,paper_style,V,50,word,manual_chatgpt_plus,20260604_152313
sir,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
siv,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
sivi,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
sin,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
sine,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
zec,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
zeca,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
zecu,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
zid,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
zidu,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
niz,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
sisa,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
sisati,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
cica,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
ciku,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
sit,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
siti,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
sito,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
cijediti,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
sijeno,ChatGPT Plus,strict_plain_list,V,50,word,manual_chatgpt_plus,20260604_152313
Sivi zec sjedi.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec zijeva.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Zec sije sijeno.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec visi.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Zec nosi sir.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sin sije sjeme.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Zec cijedi sok.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi pas sjedi.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Pas nosi sir.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi psi sjede.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Cici zec skače.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sisa sin cicu.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi sin čisti.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Zec čisti zube.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec skici.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sin nosi cipele.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi psi cvile.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Zec sisa ciku.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Cica nosi sir.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec šuti.,ChatGPT Plus,paper_style,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec sjedi,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec zijeva,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Zec nosi sir,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sin sije sjeme,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi psi sjede,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Zec sjedi niz zid,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sin nosi cipele,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi pas sjedi,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Zec čisti zube,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec visi,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sin sisa ciku,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Zec siše sijeno,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec šuti,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sin cijedi sok,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi psi cvile,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Zec nosi sijeno,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi sin sjedi,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Pas nosi sir,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Zec sisa cicu,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec siđe,ChatGPT Plus,strict_plain_list,V,50,sentence,manual_chatgpt_plus,20260604_152313
sir,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
siv,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
sin,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
niz,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
zec,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
sit,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
sisa,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
cica,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
cika,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
zid,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
sisi,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
sisu,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
sicu,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
cici,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
cicu,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
sici,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
sisati,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
sivci,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
svisci,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
zvici,ChatGPT Plus,paper_style,V,70,word,manual_chatgpt_plus,20260604_152313
sir,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
siv,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
sin,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
niz,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
zec,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
sit,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
sisa,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
cica,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
ciku,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
zid,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
sisi,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
sisu,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
sicu,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
cici,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
cicu,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
sici,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
sisati,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
sivci,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
svisci,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
zvici,ChatGPT Plus,strict_plain_list,V,70,word,manual_chatgpt_plus,20260604_152313
Sivi zec sisi.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Zec sisi ciku.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sin sisa ciku.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec visi.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Cici zec sisi.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi sin sjedi.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Zec sisa cicu.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi psi cvile.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sin visi sisi.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Cica sisa cicu.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec siđe.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Zec siđe niz zid.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi sin sisa.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Zec nosi sir.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sin nosi cici.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec cici.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Zec visi niz zid.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi psi sjede.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Cica cijedi sisi.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sin siđe niz zid.,ChatGPT Plus,paper_style,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec visi,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec sjedi,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec šizi,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi sin sjedi,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi sin sisa,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi sin visi,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sin sisa cicu,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sin siše cicu,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Zec sisa cicu,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Zec siše cicu,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec sisa,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec siše,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sin nosi sir,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sin sisi sisa,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Cica sisa cicu,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Cici sin sisa,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi zec siđe,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi psi sjede,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Sivi psi cvile,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
Zec visi sisi,ChatGPT Plus,strict_plain_list,V,70,sentence,manual_chatgpt_plus,20260604_152313
